model,analyzer,lowercase,max_df,min_df,ngram_range,processing,type,class_weight,criterion,max_features,min_samples_leaf,min_samples_split,val_f1_weighted,val_f1_neg,val_f1_zero,val_f1_pos,val_accuracy,test_f1_weighted,test_f1_neg,test_f1_zero,test_f1_pos,test_accuracy
rf,word,TRUE,0.25,10,"(1, 3)",new,stem,balanced_subsample,entropy,sqrt,1,10,0.762826625,0.264550265,0.83041958,0.697547684,0.759642258,0.652379985,0.23923445,0.732932824,0.62345679,0.659472422
rf,word,TRUE,0.25,1,"(1, 2)",new,original,balanced_subsample,entropy,sqrt,4,2,0.762824923,0.309734513,0.832681443,0.688867745,0.757406372,0.660336442,0.289473684,0.735277931,0.632068164,0.664868106
rf,word,TRUE,0.5,10,"(1, 1)",new,stem,balanced_subsample,entropy,auto,2,10,0.762824347,0.260089686,0.827067669,0.703839122,0.754052543,0.654520672,0.234817814,0.738410596,0.623335944,0.657074341
rf,word,TRUE,0.25,10,"(1, 2)",new,stem,balanced_subsample,gini,sqrt,2,5,0.762823165,0.237442922,0.82484361,0.710080285,0.7529346,0.656328527,0.244897959,0.736666667,0.627420604,0.658273381
rf,word,TRUE,1,1,"(1, 2)",new,original,balanced_subsample,entropy,auto,4,10,0.762814924,0.308370044,0.834053587,0.68659595,0.757965344,0.655804445,0.23853211,0.735455543,0.62808642,0.661270983
rf,word,TRUE,0.5,10,"(1, 2)",new,stem,balanced_subsample,entropy,auto,4,10,0.762812679,0.268398268,0.827373068,0.702402957,0.753493572,0.654175012,0.222222222,0.73192436,0.629600626,0.652877698
rf,word,TRUE,1,10,"(1, 3)",new,stem,balanced_subsample,gini,sqrt,1,10,0.762810933,0.275862069,0.82639504,0.703315881,0.76020123,0.652393162,0.23853211,0.731170973,0.625096228,0.657673861
rf,word,TRUE,0.5,10,"(1, 2)",new,stem,balanced,gini,sqrt,2,10,0.762763946,0.244897959,0.820466786,0.716742081,0.7490218,0.652483007,0.231404959,0.732192159,0.625097428,0.654676259
rf,word,TRUE,0.25,1,"(1, 3)",new,original,balanced,gini,sqrt,4,5,0.762763172,0.3,0.834917891,0.685823755,0.758524315,0.651615284,0.233183857,0.731466227,0.623839009,0.65647482
rf,word,TRUE,1,10,"(1, 3)",new,stem,balanced_subsample,entropy,auto,2,10,0.762761653,0.285714286,0.828256071,0.698905109,0.755729458,0.658567655,0.24137931,0.734400883,0.634184068,0.661270983
rf,word,TRUE,0.25,1,"(1, 1)",new,original,balanced,entropy,auto,4,5,0.762761634,0.311111111,0.835910653,0.682926829,0.759083287,0.661473609,0.242152466,0.735911602,0.638526477,0.664868106
rf,word,TRUE,1,10,"(1, 3)",new,stem,balanced,entropy,auto,2,5,0.762758694,0.272727273,0.828193833,0.700367647,0.755170486,0.658858069,0.232365145,0.737950139,0.63255814,0.660671463
rf,word,TRUE,0.25,10,"(1, 3)",new,stem,,gini,auto,2,2,0.762758516,0,0.846121941,0.697802198,0.783119061,0.638155093,0.116504854,0.725103734,0.614559387,0.663069544
rf,word,TRUE,0.5,10,"(1, 2)",new,stem,,gini,auto,2,2,0.762758516,0,0.846121941,0.697802198,0.783119061,0.63321236,0.116504854,0.72248062,0.607087827,0.658872902
rf,word,TRUE,0.5,10,"(1, 2)",new,stem,balanced,gini,auto,4,5,0.762752741,0.240310078,0.821684588,0.715073529,0.747344885,0.65579471,0.218867925,0.733893557,0.631415241,0.653477218
rf,word,TRUE,1,10,"(1, 3)",new,stem,balanced,gini,auto,4,10,0.762751925,0.251012146,0.824312334,0.709377902,0.750139743,0.662477558,0.246031746,0.740201568,0.636363636,0.662470024
rf,word,TRUE,0.25,1,"(1, 3)",new,stem,balanced_subsample,gini,auto,4,2,0.762751257,0.298642534,0.831293706,0.692235734,0.756847401,0.653705777,0.273504274,0.738461538,0.617784711,0.659472422
rf,word,TRUE,1,10,"(1, 3)",new,stem,balanced,gini,auto,4,5,0.762750902,0.238683128,0.8230563,0.712853236,0.749580771,0.655021444,0.229007634,0.735195531,0.627725857,0.654076739
rf,word,TRUE,0.5,10,"(1, 1)",new,stem,balanced_subsample,gini,auto,1,5,0.762749905,0.2,0.829396325,0.705882353,0.760760201,0.65791351,0.261306533,0.735182164,0.630200308,0.666067146
rf,word,TRUE,1,1,"(1, 1)",new,original,balanced_subsample,entropy,sqrt,4,2,0.762747825,0.317180617,0.832684825,0.687861272,0.757965344,0.658634221,0.24,0.73381295,0.634969325,0.661870504
rf,word,TRUE,0.5,10,"(1, 2)",new,stem,balanced,entropy,sqrt,4,10,0.762727272,0.261603376,0.827586207,0.702502317,0.752375629,0.647954364,0.243137255,0.727272727,0.619273302,0.649280576
rf,word,TRUE,1,10,"(1, 3)",new,stem,,gini,sqrt,4,10,0.762724,0,0.847861842,0.694677871,0.784237004,0.63128192,0.099009901,0.721362229,0.606013878,0.657673861
rf,word,TRUE,1,10,"(1, 2)",new,stem,balanced_subsample,gini,auto,4,5,0.762714485,0.255144033,0.823424229,0.710382514,0.750139743,0.648063661,0.229007634,0.73,0.618524333,0.648081535
rf,word,TRUE,1,1,"(1, 3)",new,original,balanced,entropy,sqrt,4,2,0.762709237,0.336633663,0.830271216,0.689908257,0.759642258,0.646573956,0.227272727,0.727969349,0.617532971,0.652278177
rf,word,TRUE,0.5,1,"(1, 1)",new,lemma,balanced,entropy,auto,4,5,0.762702753,0.293577982,0.833116602,0.689458689,0.757965344,0.657433497,0.23580786,0.735734072,0.631336406,0.660671463
rf,word,TRUE,1,10,"(1, 2)",new,stem,balanced,gini,auto,4,2,0.762701936,0.256198347,0.823476703,0.710144928,0.750139743,0.646904254,0.217228464,0.731218698,0.616352201,0.646282974
rf,word,TRUE,0.25,10,"(1, 2)",new,stem,,gini,auto,1,2,0.76268566,0.144578313,0.840399002,0.692378329,0.77920626,0.634173642,0.211538462,0.720204604,0.601409554,0.658872902
rf,word,TRUE,0.5,10,"(1, 1)",new,stem,balanced,entropy,sqrt,2,10,0.762661772,0.25210084,0.822846943,0.71155596,0.750698714,0.658474802,0.227642276,0.738187882,0.632068164,0.659472422
rf,word,TRUE,1,10,"(1, 2)",new,stem,,entropy,sqrt,2,2,0.762652295,0,0.845898923,0.697887971,0.783119061,0.636039447,0.1,0.723977214,0.61302682,0.661870504
rf,word,TRUE,1,10,"(1, 1)",new,stem,,gini,auto,2,5,0.762641554,0,0.846249482,0.697247706,0.783119061,0.636920031,0.116504854,0.72406639,0.61302682,0.661870504
rf,word,TRUE,0.5,10,"(1, 1)",new,stem,,gini,sqrt,2,10,0.762641554,0,0.846249482,0.697247706,0.783119061,0.63321236,0.116504854,0.72248062,0.607087827,0.658872902
rf,word,TRUE,0.5,10,"(1, 2)",new,stem,,gini,sqrt,2,2,0.762641554,0,0.846249482,0.697247706,0.783119061,0.632612555,0.116504854,0.722193482,0.606153846,0.658273381
rf,word,TRUE,0.5,10,"(1, 2)",new,stem,,gini,auto,2,5,0.762641554,0,0.846249482,0.697247706,0.783119061,0.632432707,0.116504854,0.72248062,0.605546995,0.658273381
rf,word,TRUE,0.25,10,"(1, 1)",new,stem,balanced_subsample,entropy,auto,4,5,0.762626077,0.245059289,0.823946785,0.710280374,0.7490218,0.656369074,0.235294118,0.732739421,0.631906615,0.6558753
rf,word,TRUE,1,1,"(1, 1)",new,original,balanced,entropy,sqrt,4,5,0.762624771,0.327272727,0.835833691,0.68097561,0.76020123,0.662434275,0.260465116,0.735973597,0.638526477,0.667266187
rf,word,TRUE,0.5,10,"(1, 2)",new,stem,balanced,entropy,sqrt,2,10,0.762609734,0.261682243,0.825932504,0.705035971,0.754611515,0.658707576,0.254237288,0.739393939,0.628793774,0.662470024
rf,word,TRUE,1,1,"(1, 1)",new,lemma,balanced,gini,auto,4,10,0.762609257,0.296943231,0.834339948,0.68671193,0.757406372,0.663042385,0.233183857,0.73900946,0.639817629,0.666067146
rf,word,TRUE,0.25,1,"(1, 2)",new,lemma,balanced,entropy,auto,4,5,0.762606173,0.331838565,0.832394976,0.686424474,0.758524315,0.65766805,0.275,0.7330765,0.630179828,0.660671463
rf,word,TRUE,0.5,10,"(1, 2)",new,stem,balanced,entropy,sqrt,1,2,0.762594104,0.178343949,0.832618026,0.702108158,0.76411403,0.646131798,0.24,0.72796106,0.615384615,0.655275779
rf,word,TRUE,1,1,"(1, 1)",new,original,balanced_subsample,gini,sqrt,4,2,0.762569233,0.311688312,0.834408602,0.684931507,0.757965344,0.667955903,0.265486726,0.741235392,0.644325971,0.670863309
rf,word,TRUE,0.5,1,"(1, 1)",new,original,balanced,entropy,sqrt,4,5,0.762568822,0.316742081,0.83498492,0.683397683,0.759083287,0.662969388,0.243243243,0.738529574,0.63908046,0.666666667
rf,word,TRUE,0.5,10,"(1, 1)",new,stem,balanced_subsample,entropy,sqrt,4,2,0.762543913,0.25,0.825663717,0.706542056,0.750139743,0.657096617,0.247104247,0.734626039,0.630503145,0.657074341
rf,word,TRUE,0.25,10,"(1, 3)",new,stem,balanced,entropy,sqrt,2,2,0.762541835,0.271493213,0.824988923,0.705454545,0.754052543,0.65527928,0.241935484,0.733629301,0.628304821,0.65647482
rf,word,TRUE,1,10,"(1, 1)",new,stem,balanced_subsample,entropy,auto,1,10,0.762535788,0.261780105,0.825199645,0.706090026,0.757406372,0.651684382,0.23255814,0.732564525,0.623076923,0.657673861
rf,word,TRUE,0.5,1,"(1, 3)",new,stem,balanced_subsample,entropy,sqrt,4,5,0.762535657,0.319634703,0.827160494,0.696608616,0.756288429,0.673522127,0.306976744,0.745033113,0.647822765,0.678657074
rf,word,TRUE,0.5,10,"(1, 1)",new,stem,,entropy,auto,2,5,0.762534866,0,0.84602649,0.697332107,0.783119061,0.637750872,0.098039216,0.725103734,0.615620214,0.663069544
rf,word,TRUE,1,10,"(1, 2)",new,stem,,entropy,auto,2,2,0.762534866,0,0.84602649,0.697332107,0.783119061,0.63321236,0.116504854,0.72248062,0.607087827,0.658872902
rf,word,TRUE,0.5,10,"(1, 3)",new,stem,,entropy,sqrt,2,2,0.762517507,0.026315789,0.844555278,0.697080292,0.782001118,0.632333007,0.1,0.722394221,0.607087827,0.658872902
rf,word,TRUE,1,10,"(1, 3)",new,stem,balanced,entropy,auto,2,2,0.762517025,0.25,0.825199645,0.707272727,0.7529346,0.65665546,0.235772358,0.735376045,0.63011583,0.657673861
rf,word,TRUE,0.25,10,"(1, 2)",new,stem,balanced,gini,sqrt,2,10,0.762469096,0.272340426,0.819081908,0.715432649,0.750698714,0.650805291,0.23015873,0.728992766,0.624708625,0.651079137
rf,word,TRUE,1,1,"(1, 2)",new,stem,balanced,gini,auto,4,5,0.762462184,0.299595142,0.826299422,0.7,0.751816657,0.655533328,0.273504274,0.740252608,0.619828259,0.661270983
rf,word,TRUE,0.25,10,"(1, 3)",new,stem,,gini,sqrt,1,5,0.762461813,0.166666667,0.839352428,0.69124424,0.778647289,0.639431593,0.2,0.725773196,0.608087092,0.663069544
rf,word,TRUE,0.5,10,"(1, 2)",new,stem,balanced_subsample,entropy,sqrt,4,10,0.762458485,0.248,0.826086957,0.705772812,0.749580771,0.657647702,0.228346457,0.739058172,0.629600626,0.658273381
rf,word,TRUE,1,10,"(1, 3)",new,stem,balanced,gini,sqrt,2,10,0.762457541,0.272727273,0.824107143,0.706618962,0.753493572,0.648215141,0.233333333,0.731788079,0.61682243,0.651678657
rf,word,TRUE,0.5,10,"(1, 1)",new,stem,balanced_subsample,gini,sqrt,1,10,0.762457021,0.278350515,0.827160494,0.700716846,0.757965344,0.657535873,0.226244344,0.739922695,0.628834356,0.662470024
rf,word,TRUE,1,10,"(1, 2)",new,stem,,gini,auto,2,5,0.762447405,0.026315789,0.845676458,0.694930876,0.782560089,0.635510392,0.116504854,0.723316062,0.610897928,0.660671463
rf,word,TRUE,0.5,10,"(1, 1)",new,stem,balanced,entropy,auto,2,2,0.76244706,0.260869565,0.823214286,0.709386282,0.751816657,0.651162895,0.232365145,0.732782369,0.621875,0.654076739
rf,word,TRUE,1,10,"(1, 2)",new,stem,balanced,gini,sqrt,2,10,0.762444761,0.288372093,0.822790489,0.707231041,0.754052543,0.656807728,0.241666667,0.732629238,0.632228219,0.658273381
rf,word,TRUE,1,10,"(1, 2)",new,stem,balanced,entropy,sqrt,1,5,0.762438798,0.208588957,0.831958315,0.699640288,0.762437116,0.644683478,0.242990654,0.725982533,0.613953488,0.651678657
rf,word,TRUE,1,10,"(1, 1)",new,stem,,gini,sqrt,2,10,0.762436471,0.026315789,0.84602649,0.694290976,0.782560089,0.632432707,0.116504854,0.72248062,0.605546995,0.658273381
rf,word,TRUE,1,1,"(1, 1)",new,stem,,gini,sqrt,4,10,0.762430153,0.16,0.85075818,0.672016048,0.78647289,0.662075682,0.304761905,0.736349454,0.633027523,0.682254197
rf,word,TRUE,0.25,10,"(1, 1)",new,stem,balanced_subsample,entropy,sqrt,2,2,0.762428365,0.248888889,0.824944321,0.707581227,0.752375629,0.6590779,0.251082251,0.736203091,0.632637278,0.662470024
rf,word,TRUE,0.25,10,"(1, 2)",new,stem,,entropy,sqrt,2,2,0.762416588,0,0.846153846,0.696774194,0.783119061,0.63596813,0.1,0.724352332,0.612557427,0.661870504
rf,word,TRUE,0.5,10,"(1, 1)",new,stem,,gini,auto,2,2,0.762416588,0,0.846153846,0.696774194,0.783119061,0.632683226,0.116504854,0.721820062,0.606620477,0.658273381
rf,word,TRUE,0.5,10,"(1, 2)",new,stem,balanced,entropy,sqrt,2,5,0.762411776,0.266094421,0.823686554,0.707916288,0.751816657,0.653995092,0.222222222,0.731026786,0.63003096,0.653477218
rf,word,TRUE,1,10,"(1, 1)",new,stem,,gini,auto,2,2,0.762405088,0,0.84650393,0.696132597,0.783119061,0.631974779,0.116504854,0.721447028,0.605546995,0.657673861
rf,word,TRUE,0.25,10,"(1, 1)",new,stem,balanced,gini,auto,4,5,0.762381265,0.241245136,0.822003578,0.713364055,0.747344885,0.651988709,0.223048327,0.736080178,0.621557828,0.651079137
rf,word,TRUE,1,1,"(1, 3)",new,lemma,balanced_subsample,gini,auto,2,5,0.762369598,0.310502283,0.825382932,0.70018622,0.756288429,0.679099945,0.300970874,0.749302066,0.655713219,0.684052758
rf,word,TRUE,0.25,10,"(1, 2)",new,stem,balanced_subsample,gini,auto,4,5,0.76236795,0.280701754,0.824577026,0.704710145,0.7529346,0.655939887,0.228346457,0.734444444,0.630265211,0.6558753
rf,word,TRUE,0.25,10,"(1, 3)",new,stem,balanced_subsample,entropy,auto,2,5,0.762365021,0.271493213,0.824210058,0.706306306,0.753493572,0.654894372,0.24691358,0.73340708,0.627237354,0.657074341
rf,word,TRUE,1,10,"(1, 2)",new,stem,balanced_subsample,entropy,sqrt,2,2,0.762360835,0.272727273,0.82535461,0.704174229,0.754052543,0.655487914,0.23628692,0.737190083,0.626168224,0.658872902
rf,word,TRUE,0.25,10,"(1, 3)",new,stem,balanced_subsample,gini,auto,4,2,0.762359629,0.244274809,0.82163612,0.713623726,0.746785914,0.654282968,0.223938224,0.73900946,0.6234375,0.654676259
rf,word,TRUE,0.5,1,"(1, 2)",new,original,balanced,entropy,auto,4,2,0.762359556,0.322580645,0.834775087,0.682554814,0.759083287,0.656015313,0.279279279,0.736323851,0.623639191,0.662470024
rf,word,TRUE,1,10,"(1, 1)",new,stem,balanced_subsample,entropy,sqrt,4,10,0.762352814,0.256198347,0.824102791,0.708063021,0.750698714,0.657020513,0.245059289,0.739514349,0.626278521,0.658872902
rf,word,TRUE,0.25,10,"(1, 3)",new,stem,,entropy,auto,4,10,0.762348178,0,0.848236259,0.692957746,0.784237004,0.632075326,0.082474227,0.722222222,0.608494208,0.659472422
rf,word,TRUE,1,1,"(1, 3)",new,lemma,balanced_subsample,gini,auto,2,2,0.762340996,0.312195122,0.831101512,0.689981096,0.759642258,0.677769362,0.304147465,0.747767857,0.654107008,0.681654676
rf,word,TRUE,0.25,1,"(1, 2)",new,original,balanced,entropy,sqrt,4,2,0.762330335,0.339622642,0.832544124,0.684563758,0.76020123,0.654572022,0.23255814,0.735229759,0.626450116,0.660671463
rf,word,TRUE,1,1,"(1, 2)",new,lemma,balanced_subsample,gini,auto,4,2,0.762315143,0.297297297,0.835421166,0.683957733,0.757965344,0.656004929,0.225225225,0.736784141,0.628659476,0.660671463
rf,word,TRUE,0.25,10,"(1, 3)",new,stem,balanced,entropy,sqrt,2,5,0.762299081,0.262443439,0.825565912,0.704710145,0.753493572,0.649804733,0.235772358,0.731788079,0.61971831,0.652278177
rf,word,TRUE,0.25,10,"(1, 1)",new,stem,,entropy,auto,2,2,0.762297456,0,0.846280992,0.69621422,0.783119061,0.63321236,0.116504854,0.72248062,0.607087827,0.658872902
rf,word,TRUE,0.5,10,"(1, 3)",new,stem,balanced,entropy,sqrt,4,5,0.762275103,0.255144033,0.823111111,0.709677419,0.750139743,0.655219414,0.22962963,0.737896494,0.625689519,0.654076739
rf,word,TRUE,0.25,10,"(1, 3)",new,stem,,entropy,sqrt,2,10,0.762261817,0,0.844941957,0.698441797,0.782560089,0.633707165,0.118811881,0.722107438,0.608160123,0.659472422
rf,word,TRUE,0.25,10,"(1, 2)",new,stem,,gini,auto,2,5,0.762251246,0,0.84529241,0.697802198,0.782560089,0.634627865,0.116504854,0.723228143,0.609230769,0.660071942
rf,word,TRUE,0.25,10,"(1, 3)",new,stem,balanced,gini,sqrt,4,10,0.762250888,0.257261411,0.823214286,0.709206928,0.750139743,0.656629408,0.223076923,0.734261838,0.632318501,0.655275779
rf,word,TRUE,0.25,10,"(1, 1)",new,stem,balanced_subsample,entropy,auto,1,2,0.762245273,0.130718954,0.833117723,0.705244123,0.763555059,0.649659153,0.252427184,0.730141458,0.619195046,0.657673861
rf,word,TRUE,0.25,10,"(1, 2)",new,stem,,gini,auto,2,10,0.762241264,0,0.845643154,0.697163769,0.782560089,0.634627865,0.116504854,0.723228143,0.609230769,0.660071942
rf,word,TRUE,0.25,1,"(1, 2)",new,stem,balanced_subsample,gini,sqrt,4,5,0.762233884,0.300884956,0.826643141,0.698617512,0.754611515,0.659713984,0.283185841,0.737479362,0.629543697,0.664868106
rf,word,TRUE,0.5,1,"(1, 1)",new,original,balanced,entropy,auto,4,10,0.762225997,0.331797235,0.835692836,0.67961165,0.76020123,0.661008603,0.275862069,0.732815965,0.636923077,0.663669065
rf,word,TRUE,1,10,"(1, 2)",new,stem,balanced_subsample,entropy,sqrt,4,5,0.762220468,0.259414226,0.8255093,0.704902868,0.751257686,0.648979602,0.221402214,0.733333333,0.618181818,0.648081535
rf,word,TRUE,0.25,10,"(1, 3)",new,stem,balanced,gini,sqrt,2,10,0.762196897,0.273127753,0.821733273,0.709964413,0.751816657,0.6550106,0.231660232,0.736429771,0.626356589,0.654676259
rf,word,TRUE,1,10,"(1, 2)",new,stem,,entropy,sqrt,2,5,0.762190321,0,0.846058605,0.696296296,0.783119061,0.637202123,0.1,0.725388601,0.614088821,0.663069544
rf,word,TRUE,1,10,"(1, 1)",new,stem,,entropy,auto,2,10,0.762190321,0,0.846058605,0.696296296,0.783119061,0.634050558,0.102040816,0.72305312,0.609699769,0.660671463
rf,word,TRUE,0.5,10,"(1, 3)",new,stem,balanced_subsample,entropy,sqrt,2,10,0.762180467,0.269058296,0.824420677,0.705670567,0.7529346,0.656622345,0.248962656,0.732113145,0.631578947,0.658273381
rf,word,TRUE,0.5,1,"(1, 2)",new,lemma,balanced_subsample,gini,auto,2,10,0.762178572,0.311926606,0.826106001,0.69823584,0.756288429,0.677361873,0.300884956,0.747191011,0.654135338,0.679856115
rf,word,TRUE,0.25,10,"(1, 1)",new,stem,balanced,entropy,auto,1,10,0.762178115,0.298342541,0.828947368,0.694717995,0.76020123,0.653709848,0.235849057,0.736323851,0.62345679,0.660671463
rf,word,TRUE,0.5,1,"(1, 2)",new,lemma,balanced,entropy,sqrt,4,5,0.762175529,0.286956522,0.831225469,0.691943128,0.755170486,0.666492347,0.279661017,0.741597796,0.639688716,0.669664269
rf,word,TRUE,0.5,10,"(1, 1)",new,stem,balanced,gini,auto,4,10,0.762175212,0.254098361,0.823214286,0.709323583,0.749580771,0.648686785,0.24,0.726869806,0.621389539,0.649880096
rf,word,TRUE,1,1,"(1, 3)",new,original,balanced,gini,auto,4,10,0.762164577,0.296610169,0.830205151,0.692673644,0.754611515,0.654037986,0.25862069,0.730578512,0.626842514,0.657673861
rf,word,TRUE,0.25,10,"(1, 3)",new,stem,balanced,gini,auto,4,10,0.762148014,0.244094488,0.824678207,0.707749767,0.748462828,0.655021916,0.229007634,0.731734523,0.630757221,0.653477218
rf,word,TRUE,0.5,10,"(1, 1)",new,stem,balanced,entropy,sqrt,4,2,0.762142269,0.278026906,0.825410928,0.702898551,0.753493572,0.657372025,0.229007634,0.736666667,0.631083203,0.65647482
rf,word,TRUE,0.5,10,"(1, 2)",new,stem,,gini,sqrt,2,5,0.762134704,0,0.845420638,0.697247706,0.782560089,0.63480459,0.116504854,0.722941481,0.609831029,0.660071942
rf,word,TRUE,0.5,1,"(1, 1)",new,lemma,balanced_subsample,entropy,sqrt,4,10,0.762134432,0.274678112,0.832755633,0.69045323,0.755170486,0.665875158,0.27826087,0.737885463,0.641860465,0.669064748
rf,word,TRUE,0.25,1,"(1, 1)",new,original,balanced,entropy,auto,4,2,0.762133093,0.29787234,0.8326068,0.688274547,0.755170486,0.659814966,0.276150628,0.734513274,0.633048875,0.662470024
rf,word,TRUE,1,1,"(1, 1)",new,original,balanced_subsample,gini,sqrt,4,5,0.762124402,0.305676856,0.835910653,0.681684623,0.757965344,0.657267607,0.228813559,0.734785036,0.632543927,0.658872902
rf,word,TRUE,0.25,1,"(1, 1)",new,stem,,entropy,sqrt,4,2,0.762120264,0.109589041,0.851777867,0.674650699,0.787031861,0.653822364,0.285714286,0.731707317,0.622699387,0.675059952
rf,word,TRUE,0.25,10,"(1, 2)",new,stem,balanced,gini,sqrt,4,10,0.762102884,0.25203252,0.821795444,0.711802379,0.7490218,0.653026779,0.224806202,0.731734523,0.627237354,0.652278177
rf,word,TRUE,0.25,10,"(1, 1)",new,stem,balanced_subsample,entropy,auto,4,2,0.762099202,0.266094421,0.825971731,0.703052729,0.752375629,0.65999095,0.236220472,0.735555556,0.63650546,0.659472422
rf,word,TRUE,0.25,1,"(1, 1)",new,lemma,balanced,gini,auto,4,5,0.762085443,0.295652174,0.832900433,0.687861272,0.756288429,0.660965007,0.227074236,0.732926152,0.641653905,0.662470024
rf,word,TRUE,0.25,10,"(1, 3)",new,stem,balanced_subsample,gini,auto,1,10,0.762070273,0.308571429,0.828282828,0.694493783,0.760760201,0.651886142,0.240740741,0.733955019,0.621434079,0.658273381
rf,word,TRUE,0.5,10,"(1, 3)",new,stem,,entropy,auto,2,5,0.762056619,0,0.846534653,0.695088044,0.783119061,0.634627865,0.116504854,0.723228143,0.609230769,0.660071942
rf,word,TRUE,0.5,10,"(1, 1)",new,stem,balanced,entropy,auto,2,10,0.762054919,0.259414226,0.823266219,0.708333333,0.750139743,0.651149735,0.224806202,0.734852696,0.620797498,0.651678657
rf,word,TRUE,1,10,"(1, 1)",new,stem,balanced_subsample,entropy,auto,4,5,0.762050861,0.244094488,0.824833703,0.707202993,0.748462828,0.655073265,0.235294118,0.733111849,0.629019608,0.655275779
rf,word,TRUE,0.25,10,"(1, 1)",new,stem,,gini,auto,2,2,0.762017316,0,0.845548654,0.696691176,0.782560089,0.633391009,0.116504854,0.722193482,0.607692308,0.658872902
rf,word,TRUE,0.5,10,"(1, 2)",new,stem,,entropy,sqrt,2,5,0.762017316,0,0.845548654,0.696691176,0.782560089,0.633391009,0.116504854,0.722193482,0.607692308,0.658872902
rf,word,TRUE,0.25,10,"(1, 3)",new,stem,,gini,auto,2,10,0.762006577,0,0.845898923,0.696051423,0.782560089,0.633141391,0.116504854,0.722854188,0.606620477,0.658872902
rf,word,TRUE,0.5,10,"(1, 3)",new,stem,balanced_subsample,gini,auto,4,10,0.761988425,0.244274809,0.820420958,0.71468144,0.746226942,0.65161832,0.239382239,0.731218698,0.6234375,0.651678657
rf,word,TRUE,1,10,"(1, 1)",new,stem,,entropy,auto,1,2,0.761988313,0.074074074,0.8406639,0.697332107,0.779765232,0.634846019,0.211538462,0.71942446,0.603421462,0.658872902
rf,word,TRUE,0.5,10,"(1, 1)",new,stem,balanced_subsample,gini,sqrt,2,10,0.761967391,0.266666667,0.821316614,0.710714286,0.751816657,0.648315124,0.216,0.7278798,0.622187742,0.648681055
rf,word,TRUE,1,10,"(1, 1)",new,stem,balanced_subsample,gini,sqrt,1,10,0.761941264,0.277456647,0.828709819,0.69664903,0.76020123,0.656321947,0.23853211,0.737073707,0.627692308,0.661870504
rf,word,TRUE,0.5,10,"(1, 3)",new,stem,balanced_subsample,gini,auto,4,2,0.761933365,0.261603376,0.826086957,0.702851886,0.751257686,0.661349784,0.245210728,0.735014006,0.63875969,0.659472422
rf,word,TRUE,1,1,"(1, 2)",new,stem,balanced_subsample,entropy,sqrt,4,10,0.761922371,0.284482759,0.824514991,0.703153989,0.7529346,0.660944881,0.292035398,0.740904079,0.62808642,0.666666667
rf,word,TRUE,1,10,"(1, 3)",new,stem,balanced,entropy,auto,4,10,0.761918516,0.248062016,0.824312334,0.707317073,0.747903857,0.653624472,0.22962963,0.737896494,0.622537431,0.652877698
rf,word,TRUE,1,1,"(1, 2)",new,original,balanced_subsample,entropy,auto,4,5,0.761909148,0.319634703,0.828608809,0.692307692,0.756847401,0.657883252,0.288209607,0.732967033,0.629370629,0.662470024
rf,word,TRUE,0.25,10,"(1, 2)",new,stem,balanced,entropy,sqrt,4,10,0.761905812,0.266094421,0.8259145,0.70260223,0.752375629,0.650169565,0.226415094,0.7278798,0.624803768,0.648681055
rf,word,TRUE,0.5,10,"(1, 1)",new,stem,balanced_subsample,gini,auto,4,2,0.761905808,0.243346008,0.82163612,0.712430427,0.746226942,0.656571454,0.231660232,0.732960894,0.632478632,0.655275779
rf,word,TRUE,0.25,1,"(1, 2)",new,original,balanced,gini,sqrt,4,5,0.761900236,0.297188755,0.831665942,0.689320388,0.753493572,0.662272486,0.282051282,0.736318408,0.635730858,0.665467626
rf,word,TRUE,0.5,10,"(1, 3)",new,stem,,entropy,sqrt,2,5,0.761899077,0,0.845676458,0.696132597,0.782560089,0.633920445,0.116504854,0.722854188,0.608160123,0.659472422
rf,word,TRUE,0.25,10,"(1, 3)",new,stem,,gini,auto,2,5,0.761887961,0,0.84602649,0.69549218,0.782560089,0.633320274,0.116504854,0.722567288,0.607225211,0.658872902
rf,word,TRUE,0.25,10,"(1, 3)",new,stem,,gini,sqrt,2,5,0.761887961,0,0.84602649,0.69549218,0.782560089,0.63321236,0.116504854,0.72248062,0.607087827,0.658872902
rf,word,TRUE,0.5,10,"(1, 1)",new,stem,,gini,auto,2,5,0.761887961,0,0.84602649,0.69549218,0.782560089,0.631084105,0.116504854,0.721362229,0.603861004,0.657074341
rf,word,TRUE,1,10,"(1, 1)",new,stem,balanced,gini,sqrt,2,5,0.761870822,0.253521127,0.822580645,0.709620477,0.7529346,0.658066077,0.237704918,0.736666667,0.631578947,0.659472422
rf,word,TRUE,1,10,"(1, 2)",new,stem,balanced,gini,sqrt,1,5,0.761843781,0.240506329,0.828186168,0.701159679,0.762437116,0.65160588,0.245283019,0.729166667,0.624615385,0.657673861
rf,word,TRUE,1,10,"(1, 1)",new,stem,,gini,sqrt,1,2,0.761826437,0.050632911,0.841493776,0.697887971,0.780324203,0.636367847,0.194174757,0.722706304,0.605304212,0.661270983
rf,word,TRUE,1,10,"(1, 2)",new,stem,balanced_subsample,gini,sqrt,4,2,0.761820084,0.266666667,0.823792487,0.705989111,0.750139743,0.647858867,0.21969697,0.728690808,0.620203602,0.646882494
