model,analyzer,lowercase,max_df,min_df,ngram_range,processing,type,alpha,val_f1_weighted,val_f1_neg,val_f1_zero,val_f1_pos,val_accuracy,test_f1_weighted,test_f1_neg,test_f1_zero,test_f1_pos,test_accuracy
nb,word,True,0.25,10,"(1, 3)",emoji_generic,stem,0.5,0.6280879585443597,0.4835164835164835,0.5360443622920517,0.7241003271537623,0.6353658536585366,0.6511201695319682,0.4720496894409938,0.5316455696202532,0.7497267759562842,0.6541935483870968
nb,word,True,0.5,10,"(1, 2)",emoji_generic,stem,0.5,0.6280879585443597,0.4835164835164835,0.5360443622920517,0.7241003271537623,0.6353658536585366,0.6511201695319682,0.4720496894409938,0.5316455696202532,0.7497267759562842,0.6541935483870968
nb,word,True,0.5,10,"(1, 3)",emoji_generic,stem,0.5,0.6280879585443597,0.4835164835164835,0.5360443622920517,0.7241003271537623,0.6353658536585366,0.6511201695319682,0.4720496894409938,0.5316455696202532,0.7497267759562842,0.6541935483870968
nb,word,True,1.0,10,"(1, 2)",emoji_generic,stem,0.5,0.6280879585443597,0.4835164835164835,0.5360443622920517,0.7241003271537623,0.6353658536585366,0.6511201695319682,0.4720496894409938,0.5316455696202532,0.7497267759562842,0.6541935483870968
nb,word,True,1.0,10,"(1, 3)",emoji_generic,stem,0.5,0.6280879585443597,0.4835164835164835,0.5360443622920517,0.7241003271537623,0.6353658536585366,0.6511201695319682,0.4720496894409938,0.5316455696202532,0.7497267759562842,0.6541935483870968
nb,word,True,0.25,10,"(1, 1)",emoji_generic,stem,0.1,0.6278035633415554,0.47513812154696133,0.5360443622920517,0.7254901960784313,0.6353658536585366,0.6518213201093124,0.4662576687116564,0.5386221294363256,0.7488986784140969,0.6541935483870968
nb,word,True,0.5,10,"(1, 1)",emoji_generic,stem,0.1,0.6278035633415554,0.47513812154696133,0.5360443622920517,0.7254901960784313,0.6353658536585366,0.6518213201093124,0.4662576687116564,0.5386221294363256,0.7488986784140969,0.6541935483870968
nb,word,True,1.0,10,"(1, 1)",emoji_generic,stem,0.1,0.6278035633415554,0.47513812154696133,0.5360443622920517,0.7254901960784313,0.6353658536585366,0.6518213201093124,0.4662576687116564,0.5386221294363256,0.7488986784140969,0.6541935483870968
nb,word,True,0.25,10,"(1, 1)",emoji_generic,stem,0.25,0.6278035633415554,0.47513812154696133,0.5360443622920517,0.7254901960784313,0.6353658536585366,0.6480167610953866,0.4662576687116564,0.5313807531380753,0.7458745874587459,0.6503225806451612
nb,word,True,0.5,10,"(1, 1)",emoji_generic,stem,0.25,0.6278035633415554,0.47513812154696133,0.5360443622920517,0.7254901960784313,0.6353658536585366,0.6480167610953866,0.4662576687116564,0.5313807531380753,0.7458745874587459,0.6503225806451612
