model,analyzer,lowercase,max_df,min_df,ngram_range,processing,type,C,class_weight,gamma,kernel,val_f1_weighted,val_f1_neg,val_f1_zero,val_f1_pos,val_accuracy,test_f1_weighted,test_f1_neg,test_f1_zero,test_f1_pos,test_accuracy
svm,word,True,0.5,1,"(1, 2)",emoji_unique,original,5.0,balanced,scale,rbf,0.6959400276429906,0.536312849162011,0.6715758468335787,0.7493606138107417,0.6939024390243902,0.686201252809985,0.4912280701754387,0.6308243727598567,0.7576126674786844,0.6825806451612904
svm,word,True,1.0,1,"(1, 2)",emoji_unique,original,5.0,balanced,scale,rbf,0.6959400276429906,0.536312849162011,0.6715758468335787,0.7493606138107417,0.6939024390243902,0.686201252809985,0.4912280701754387,0.6308243727598567,0.7576126674786844,0.6825806451612904
svm,word,True,0.25,1,"(1, 3)",emoji_generic,original,5.0,balanced,scale,sigmoid,0.6950040808099968,0.5531914893617021,0.6637037037037037,0.749034749034749,0.6914634146341463,0.6619893622513161,0.49756097560975604,0.6057347670250895,0.7268106734434563,0.6529032258064517
svm,word,True,0.5,1,"(1, 3)",emoji_generic,original,5.0,balanced,scale,sigmoid,0.6950040808099968,0.5531914893617021,0.6637037037037037,0.749034749034749,0.6914634146341463,0.6619893622513161,0.49756097560975604,0.6057347670250895,0.7268106734434563,0.6529032258064517
svm,word,True,1.0,1,"(1, 3)",emoji_generic,original,5.0,balanced,scale,sigmoid,0.6950040808099968,0.5531914893617021,0.6637037037037037,0.749034749034749,0.6914634146341463,0.6619893622513161,0.49756097560975604,0.6057347670250895,0.7268106734434563,0.6529032258064517
svm,word,True,0.25,1,"(1, 2)",emoji_generic,original,5.0,balanced,scale,rbf,0.6948911393926942,0.536312849162011,0.6686303387334315,0.7493606138107417,0.6926829268292682,0.6829778274035749,0.4971098265895954,0.6247755834829444,0.7536585365853659,0.6787096774193548
svm,word,True,0.5,1,"(1, 2)",emoji_generic,original,5.0,balanced,scale,rbf,0.6948911393926942,0.536312849162011,0.6686303387334315,0.7493606138107417,0.6926829268292682,0.6829778274035749,0.4971098265895954,0.6247755834829444,0.7536585365853659,0.6787096774193548
svm,word,True,1.0,1,"(1, 2)",emoji_generic,original,5.0,balanced,scale,rbf,0.6948911393926942,0.536312849162011,0.6686303387334315,0.7493606138107417,0.6926829268292682,0.6829778274035749,0.4971098265895954,0.6247755834829444,0.7536585365853659,0.6787096774193548
svm,word,True,0.25,1,"(1, 3)",no_emoji,original,5.0,balanced,scale,sigmoid,0.6948716267421154,0.5561497326203209,0.6646971935007385,0.7474226804123711,0.6914634146341463,0.6467605865651073,0.4682926829268293,0.5869947275922671,0.7164948453608248,0.6361290322580645
svm,word,True,0.5,1,"(1, 3)",no_emoji,original,5.0,balanced,scale,sigmoid,0.6948716267421154,0.5561497326203209,0.6646971935007385,0.7474226804123711,0.6914634146341463,0.6467605865651073,0.4682926829268293,0.5869947275922671,0.7164948453608248,0.6361290322580645
svm,word,True,1.0,1,"(1, 3)",no_emoji,original,5.0,balanced,scale,sigmoid,0.6948716267421154,0.5561497326203209,0.6646971935007385,0.7474226804123711,0.6914634146341463,0.6467605865651073,0.4682926829268293,0.5869947275922671,0.7164948453608248,0.6361290322580645
svm,word,True,0.25,1,"(1, 3)",emoji_unique,original,5.0,balanced,scale,sigmoid,0.6947778175838636,0.5483870967741935,0.6646971935007385,0.749034749034749,0.6914634146341463,0.652367226946208,0.4776119402985075,0.5882352941176471,0.7233502538071066,0.6425806451612903
svm,word,True,0.5,1,"(1, 3)",emoji_unique,original,5.0,balanced,scale,sigmoid,0.6947778175838636,0.5483870967741935,0.6646971935007385,0.749034749034749,0.6914634146341463,0.652367226946208,0.4776119402985075,0.5882352941176471,0.7233502538071066,0.6425806451612903
svm,word,True,1.0,1,"(1, 3)",emoji_unique,original,5.0,balanced,scale,sigmoid,0.6947778175838636,0.5483870967741935,0.6646971935007385,0.749034749034749,0.6914634146341463,0.652367226946208,0.4776119402985075,0.5882352941176471,0.7233502538071066,0.6425806451612903
svm,word,True,0.25,1,"(1, 2)",no_emoji,original,5.0,balanced,scale,rbf,0.6947289061047195,0.536312849162011,0.6686390532544378,0.7490445859872611,0.6926829268292682,0.6838667417339144,0.4941176470588235,0.6274509803921569,0.7545787545787546,0.68
svm,word,True,0.5,1,"(1, 2)",no_emoji,original,5.0,balanced,scale,rbf,0.6947289061047195,0.536312849162011,0.6686390532544378,0.7490445859872611,0.6926829268292682,0.6838667417339144,0.4941176470588235,0.6274509803921569,0.7545787545787546,0.68
