model,analyzer,lowercase,max_df,min_df,ngram_range,type,C,class_weight,gamma,kernel,val_f1_weighted,val_f1_neg,val_f1_zero,val_f1_pos,val_accuracy,test_f1_weighted,test_f1_neg,test_f1_zero,test_f1_pos,test_accuracy
svm,word,True,1.0,1,"(1, 3)",lemma,0.1,balanced,scale,sigmoid,0.7139459287880588,0.43315508021390375,0.8381927442688627,0.4755760368663594,0.7466397849462365,0.6800531156249396,0.49890590809628,0.809953647231032,0.4928571428571429,0.7115513767629281
svm,word,True,0.25,1,"(1, 1)",lemma,5.0,balanced,scale,sigmoid,0.7138486591253895,0.3287671232876712,0.7877795962902346,0.6246786632390745,0.6888440860215054,0.6973753734266844,0.3585147247119078,0.7788180222352253,0.6272054638588502,0.6789791806581599
svm,word,True,0.5,1,"(1, 1)",lemma,5.0,balanced,scale,sigmoid,0.7138486591253895,0.3287671232876712,0.7877795962902346,0.6246786632390745,0.6888440860215054,0.6973753734266844,0.3585147247119078,0.7788180222352253,0.6272054638588502,0.6789791806581599
svm,word,True,1.0,1,"(1, 1)",lemma,5.0,balanced,scale,sigmoid,0.7138486591253895,0.3287671232876712,0.7877795962902346,0.6246786632390745,0.6888440860215054,0.6973753734266844,0.3585147247119078,0.7788180222352253,0.6272054638588502,0.6789791806581599
svm,word,True,0.25,10,"(1, 1)",lemma,5.0,,scale,sigmoid,0.7138460815565805,0.29770992366412213,0.8451570393147376,0.49076517150395776,0.7533602150537635,0.6474866919554686,0.2732919254658385,0.7915465898174833,0.4761904761904761,0.6856950973807925
svm,word,True,0.5,10,"(1, 1)",lemma,5.0,,scale,sigmoid,0.7138460815565805,0.29770992366412213,0.8451570393147376,0.49076517150395776,0.7533602150537635,0.6474866919554686,0.2732919254658385,0.7915465898174833,0.4761904761904761,0.6856950973807925
svm,word,True,1.0,10,"(1, 1)",lemma,5.0,,scale,sigmoid,0.7138460815565805,0.29770992366412213,0.8451570393147376,0.49076517150395776,0.7533602150537635,0.6474866919554686,0.2732919254658385,0.7915465898174833,0.4761904761904761,0.6856950973807925
svm,word,True,0.25,10,"(1, 1)",lemma,0.1,balanced,scale,rbf,0.7137080418344689,0.40449438202247195,0.7784137367130008,0.6289445048966268,0.7043010752688172,0.7197598456719057,0.3908523908523908,0.80078673784771,0.6482254697286013,0.7186030893216924
svm,word,True,0.5,10,"(1, 1)",lemma,0.1,balanced,scale,rbf,0.7137080418344689,0.40449438202247195,0.7784137367130008,0.6289445048966268,0.7043010752688172,0.7197598456719057,0.3908523908523908,0.80078673784771,0.6482254697286013,0.7186030893216924
svm,word,True,1.0,10,"(1, 1)",lemma,0.1,balanced,scale,rbf,0.7137080418344689,0.40449438202247195,0.7784137367130008,0.6289445048966268,0.7043010752688172,0.7197598456719057,0.3908523908523908,0.80078673784771,0.6482254697286013,0.7186030893216924
svm,word,True,0.25,1,"(1, 3)",original,0.1,balanced,scale,sigmoid,0.7133278089319284,0.4274406332453826,0.8392261507671782,0.4721189591078067,0.7466397849462365,0.6706393297444524,0.4923076923076923,0.8037882467217096,0.4772234273318872,0.7041638683680322
svm,word,True,0.5,1,"(1, 3)",original,0.1,balanced,scale,sigmoid,0.7133278089319284,0.4274406332453826,0.8392261507671782,0.4721189591078067,0.7466397849462365,0.6706393297444524,0.4923076923076923,0.8037882467217096,0.4772234273318872,0.7041638683680322
svm,word,True,1.0,1,"(1, 3)",original,0.1,balanced,scale,sigmoid,0.7133278089319284,0.4274406332453826,0.8392261507671782,0.4721189591078067,0.7466397849462365,0.6706393297444524,0.4923076923076923,0.8037882467217096,0.4772234273318872,0.7041638683680322
svm,word,True,0.25,1,"(1, 3)",lemma,5.0,,scale,rbf,0.7132248849017766,0.3745019920318725,0.8441361370041187,0.4724264705882352,0.7563844086021505,0.7078767470570626,0.3737704918032787,0.8200532816662631,0.583442838370565,0.7367360644728005
svm,word,True,0.5,1,"(1, 3)",lemma,5.0,,scale,rbf,0.7132248849017766,0.3745019920318725,0.8441361370041187,0.4724264705882352,0.7563844086021505,0.7078767470570626,0.3737704918032787,0.8200532816662631,0.583442838370565,0.7367360644728005
svm,word,True,1.0,1,"(1, 3)",lemma,5.0,,scale,rbf,0.7132248849017766,0.3745019920318725,0.8441361370041187,0.4724264705882352,0.7563844086021505,0.7078767470570626,0.3737704918032787,0.8200532816662631,0.583442838370565,0.7367360644728005
svm,word,True,0.25,10,"(1, 1)",stem,1.5,,scale,sigmoid,0.7128164122605432,0.299625468164794,0.8487358326068003,0.4776663628076573,0.7557123655913979,0.6534636839203544,0.29285714285714287,0.7974534307946238,0.47944250871080135,0.697112155809268
svm,word,True,0.5,10,"(1, 1)",stem,1.5,,scale,sigmoid,0.7128164122605432,0.299625468164794,0.8487358326068003,0.4776663628076573,0.7557123655913979,0.6534636839203544,0.29285714285714287,0.7974534307946238,0.47944250871080135,0.697112155809268
svm,word,True,1.0,10,"(1, 1)",stem,1.5,,scale,sigmoid,0.7128164122605432,0.299625468164794,0.8487358326068003,0.4776663628076573,0.7557123655913979,0.6534636839203544,0.29285714285714287,0.7974534307946238,0.47944250871080135,0.697112155809268
svm,word,True,0.25,10,"(1, 3)",lemma,1.0,balanced,scale,sigmoid,0.7124309545814591,0.2941935483870968,0.7828200972447324,0.64,0.6838037634408602,0.6937266409706577,0.3388960205391527,0.7828311540648096,0.6136226642555755,0.6776359973136333
svm,word,True,0.5,10,"(1, 3)",lemma,1.0,balanced,scale,sigmoid,0.7124309545814591,0.2941935483870968,0.7828200972447324,0.64,0.6838037634408602,0.6937266409706577,0.3388960205391527,0.7828311540648096,0.6136226642555755,0.6776359973136333
svm,word,True,1.0,10,"(1, 3)",lemma,1.0,balanced,scale,sigmoid,0.7124309545814591,0.2941935483870968,0.7828200972447324,0.64,0.6838037634408602,0.6937266409706577,0.3388960205391527,0.7828311540648096,0.6136226642555755,0.6776359973136333
svm,word,True,0.25,10,"(1, 2)",lemma,5.0,balanced,scale,rbf,0.711666537025273,0.31336405529953915,0.815391879131256,0.5522620904836194,0.7221102150537635,0.6798755479663521,0.3478260869565218,0.7863379558294812,0.564914502849905,0.6920752182672935
svm,word,True,0.25,10,"(1, 3)",lemma,5.0,balanced,scale,rbf,0.711666537025273,0.31336405529953915,0.815391879131256,0.5522620904836194,0.7221102150537635,0.6798755479663521,0.3478260869565218,0.7863379558294812,0.564914502849905,0.6920752182672935
svm,word,True,0.5,10,"(1, 2)",lemma,5.0,balanced,scale,rbf,0.711666537025273,0.31336405529953915,0.815391879131256,0.5522620904836194,0.7221102150537635,0.6798755479663521,0.3478260869565218,0.7863379558294812,0.564914502849905,0.6920752182672935
svm,word,True,0.5,10,"(1, 3)",lemma,5.0,balanced,scale,rbf,0.711666537025273,0.31336405529953915,0.815391879131256,0.5522620904836194,0.7221102150537635,0.6798755479663521,0.3478260869565218,0.7863379558294812,0.564914502849905,0.6920752182672935
svm,word,True,1.0,10,"(1, 2)",lemma,5.0,balanced,scale,rbf,0.711666537025273,0.31336405529953915,0.815391879131256,0.5522620904836194,0.7221102150537635,0.6798755479663521,0.3478260869565218,0.7863379558294812,0.564914502849905,0.6920752182672935
svm,word,True,1.0,10,"(1, 3)",lemma,5.0,balanced,scale,rbf,0.711666537025273,0.31336405529953915,0.815391879131256,0.5522620904836194,0.7221102150537635,0.6798755479663521,0.3478260869565218,0.7863379558294812,0.564914502849905,0.6920752182672935
svm,word,True,0.25,20,"(1, 2)",stem,0.1,balanced,scale,rbf,0.7115828784438808,0.35528942115768464,0.7810972297664313,0.6263425664217072,0.699260752688172,0.709308564927622,0.3821892393320965,0.7973311092577148,0.6252747252747252,0.707186030893217
svm,word,True,0.25,20,"(1, 3)",stem,0.1,balanced,scale,rbf,0.7115828784438808,0.35528942115768464,0.7810972297664313,0.6263425664217072,0.699260752688172,0.709308564927622,0.3821892393320965,0.7973311092577148,0.6252747252747252,0.707186030893217
svm,word,True,0.5,20,"(1, 2)",stem,0.1,balanced,scale,rbf,0.7115828784438808,0.35528942115768464,0.7810972297664313,0.6263425664217072,0.699260752688172,0.709308564927622,0.3821892393320965,0.7973311092577148,0.6252747252747252,0.707186030893217
svm,word,True,0.5,20,"(1, 3)",stem,0.1,balanced,scale,rbf,0.7115828784438808,0.35528942115768464,0.7810972297664313,0.6263425664217072,0.699260752688172,0.709308564927622,0.3821892393320965,0.7973311092577148,0.6252747252747252,0.707186030893217
svm,word,True,1.0,20,"(1, 2)",stem,0.1,balanced,scale,rbf,0.7115828784438808,0.35528942115768464,0.7810972297664313,0.6263425664217072,0.699260752688172,0.709308564927622,0.3821892393320965,0.7973311092577148,0.6252747252747252,0.707186030893217
svm,word,True,1.0,20,"(1, 3)",stem,0.1,balanced,scale,rbf,0.7115828784438808,0.35528942115768464,0.7810972297664313,0.6263425664217072,0.699260752688172,0.709308564927622,0.3821892393320965,0.7973311092577148,0.6252747252747252,0.707186030893217
svm,word,True,0.25,10,"(1, 2)",original,5.0,balanced,auto,rbf,0.7114697113025682,0.3925729442970822,0.8364121967505009,0.4805914972273568,0.7436155913978495,0.6573009266017502,0.4439746300211417,0.7990291262135923,0.45634629493763756,0.6924110141034251
svm,word,True,0.5,10,"(1, 2)",original,5.0,balanced,auto,rbf,0.7114697113025682,0.3925729442970822,0.8364121967505009,0.4805914972273568,0.7436155913978495,0.6573009266017502,0.4439746300211417,0.7990291262135923,0.45634629493763756,0.6924110141034251
svm,word,True,1.0,10,"(1, 2)",original,5.0,balanced,auto,rbf,0.7114697113025682,0.3925729442970822,0.8364121967505009,0.4805914972273568,0.7436155913978495,0.6573009266017502,0.4439746300211417,0.7990291262135923,0.45634629493763756,0.6924110141034251
svm,word,True,0.25,10,"(1, 2)",lemma,5.0,balanced,auto,rbf,0.7112722882032325,0.39153439153439157,0.8354148082069581,0.4825688073394495,0.7426075268817204,0.6637239530730238,0.44813278008298757,0.8016589412051719,0.4698181818181818,0.6964405641370047
svm,word,True,0.5,10,"(1, 2)",lemma,5.0,balanced,auto,rbf,0.7112722882032325,0.39153439153439157,0.8354148082069581,0.4825688073394495,0.7426075268817204,0.6637239530730238,0.44813278008298757,0.8016589412051719,0.4698181818181818,0.6964405641370047
svm,word,True,1.0,10,"(1, 2)",lemma,5.0,balanced,auto,rbf,0.7112722882032325,0.39153439153439157,0.8354148082069581,0.4825688073394495,0.7426075268817204,0.6637239530730238,0.44813278008298757,0.8016589412051719,0.4698181818181818,0.6964405641370047
svm,word,True,0.25,10,"(1, 3)",lemma,5.0,balanced,auto,rbf,0.711169572534365,0.3936170212765957,0.8354148082069581,0.4816849816849817,0.7426075268817204,0.6637239530730238,0.44813278008298757,0.8016589412051719,0.4698181818181818,0.6964405641370047
svm,word,True,0.5,10,"(1, 3)",lemma,5.0,balanced,auto,rbf,0.711169572534365,0.3936170212765957,0.8354148082069581,0.4816849816849817,0.7426075268817204,0.6637239530730238,0.44813278008298757,0.8016589412051719,0.4698181818181818,0.6964405641370047
svm,word,True,1.0,10,"(1, 3)",lemma,5.0,balanced,auto,rbf,0.711169572534365,0.3936170212765957,0.8354148082069581,0.4816849816849817,0.7426075268817204,0.6637239530730238,0.44813278008298757,0.8016589412051719,0.4698181818181818,0.6964405641370047
svm,word,True,0.25,10,"(1, 1)",stem,5.0,,scale,sigmoid,0.711159701985017,0.28671328671328666,0.844336498123206,0.4854881266490766,0.748991935483871,0.6498745643448699,0.2977346278317152,0.7957864496049797,0.47074829931972795,0.6897246474143721
svm,word,True,0.5,10,"(1, 1)",stem,5.0,,scale,sigmoid,0.711159701985017,0.28671328671328666,0.844336498123206,0.4854881266490766,0.748991935483871,0.6498745643448699,0.2977346278317152,0.7957864496049797,0.47074829931972795,0.6897246474143721
svm,word,True,1.0,10,"(1, 1)",stem,5.0,,scale,sigmoid,0.711159701985017,0.28671328671328666,0.844336498123206,0.4854881266490766,0.748991935483871,0.6498745643448699,0.2977346278317152,0.7957864496049797,0.47074829931972795,0.6897246474143721
svm,word,True,0.25,10,"(1, 3)",lemma,0.1,balanced,scale,rbf,0.7110540575658838,0.387243735763098,0.7779896485971126,0.6243213897937024,0.7016129032258065,0.7192238678149571,0.39330543933054396,0.799775344004493,0.647887323943662,0.7182672934855607
svm,word,True,0.5,10,"(1, 3)",lemma,0.1,balanced,scale,rbf,0.7110540575658838,0.387243735763098,0.7779896485971126,0.6243213897937024,0.7016129032258065,0.7192238678149571,0.39330543933054396,0.799775344004493,0.647887323943662,0.7182672934855607
svm,word,True,1.0,10,"(1, 3)",lemma,0.1,balanced,scale,rbf,0.7110540575658838,0.387243735763098,0.7779896485971126,0.6243213897937024,0.7016129032258065,0.7192238678149571,0.39330543933054396,0.799775344004493,0.647887323943662,0.7182672934855607
svm,word,True,0.25,10,"(1, 2)",lemma,0.1,balanced,scale,rbf,0.7110540575658838,0.387243735763098,0.7779896485971126,0.6243213897937024,0.7016129032258065,0.7185971509846728,0.39330543933054396,0.7991008710311884,0.6472120896300156,0.7175957018132975
svm,word,True,0.5,10,"(1, 2)",lemma,0.1,balanced,scale,rbf,0.7110540575658838,0.387243735763098,0.7779896485971126,0.6243213897937024,0.7016129032258065,0.7185971509846728,0.39330543933054396,0.7991008710311884,0.6472120896300156,0.7175957018132975
svm,word,True,1.0,10,"(1, 2)",lemma,0.1,balanced,scale,rbf,0.7110540575658838,0.387243735763098,0.7779896485971126,0.6243213897937024,0.7016129032258065,0.7185971509846728,0.39330543933054396,0.7991008710311884,0.6472120896300156,0.7175957018132975
svm,word,True,0.25,1,"(1, 3)",stem,5.0,,scale,sigmoid,0.7109733959607203,0.4878048780487804,0.8396846254927727,0.4476797088262056,0.7503360215053764,0.7107299111063797,0.501547987616099,0.8171414657901145,0.5701179554390564,0.7367360644728005
svm,word,True,0.5,1,"(1, 3)",stem,5.0,,scale,sigmoid,0.7109733959607203,0.4878048780487804,0.8396846254927727,0.4476797088262056,0.7503360215053764,0.7107299111063797,0.501547987616099,0.8171414657901145,0.5701179554390564,0.7367360644728005
svm,word,True,1.0,1,"(1, 3)",stem,5.0,,scale,sigmoid,0.7109733959607203,0.4878048780487804,0.8396846254927727,0.4476797088262056,0.7503360215053764,0.7107299111063797,0.501547987616099,0.8171414657901145,0.5701179554390564,0.7367360644728005
svm,word,True,0.25,10,"(1, 3)",original,5.0,balanced,auto,rbf,0.7108858701254949,0.3925729442970822,0.8358940102427076,0.4797047970479705,0.7429435483870968,0.6573009266017502,0.4439746300211417,0.7990291262135923,0.45634629493763756,0.6924110141034251
svm,word,True,0.5,10,"(1, 3)",original,5.0,balanced,auto,rbf,0.7108858701254949,0.3925729442970822,0.8358940102427076,0.4797047970479705,0.7429435483870968,0.6573009266017502,0.4439746300211417,0.7990291262135923,0.45634629493763756,0.6924110141034251
svm,word,True,1.0,10,"(1, 3)",original,5.0,balanced,auto,rbf,0.7108858701254949,0.3925729442970822,0.8358940102427076,0.4797047970479705,0.7429435483870968,0.6573009266017502,0.4439746300211417,0.7990291262135923,0.45634629493763756,0.6924110141034251
svm,word,True,0.25,10,"(1, 1)",original,5.0,,scale,sigmoid,0.7106997584376912,0.2375478927203065,0.8416886543535621,0.5021872265966754,0.75,0.6441515494842608,0.2624113475177305,0.7910837087977235,0.46945778997940973,0.6873740765614507
svm,word,True,0.5,10,"(1, 1)",original,5.0,,scale,sigmoid,0.7106997584376912,0.2375478927203065,0.8416886543535621,0.5021872265966754,0.75,0.6441515494842608,0.2624113475177305,0.7910837087977235,0.46945778997940973,0.6873740765614507
svm,word,True,1.0,10,"(1, 1)",original,5.0,,scale,sigmoid,0.7106997584376912,0.2375478927203065,0.8416886543535621,0.5021872265966754,0.75,0.6441515494842608,0.2624113475177305,0.7910837087977235,0.46945778997940973,0.6873740765614507
svm,word,True,0.25,10,"(1, 2)",lemma,5.0,,scale,sigmoid,0.7106939270260023,0.24637681159420288,0.843145869947276,0.49644128113879005,0.75,0.6479618449702306,0.2439024390243902,0.7943127962085308,0.47895100069013113,0.6910678307588985
svm,word,True,0.5,10,"(1, 2)",lemma,5.0,,scale,sigmoid,0.7106939270260023,0.24637681159420288,0.843145869947276,0.49644128113879005,0.75,0.6479618449702306,0.2439024390243902,0.7943127962085308,0.47895100069013113,0.6910678307588985
svm,word,True,1.0,10,"(1, 2)",lemma,5.0,,scale,sigmoid,0.7106939270260023,0.24637681159420288,0.843145869947276,0.49644128113879005,0.75,0.6479618449702306,0.2439024390243902,0.7943127962085308,0.47895100069013113,0.6910678307588985
svm,word,True,0.25,1,"(1, 2)",lemma,5.0,,scale,rbf,0.7105793989221586,0.3643724696356275,0.8430396189651439,0.46777163904235725,0.7547043010752689,0.6983281390583249,0.3537414965986394,0.8148326510955934,0.5685884691848907,0.7296843519140362
svm,word,True,0.5,1,"(1, 2)",lemma,5.0,,scale,rbf,0.7105793989221586,0.3643724696356275,0.8430396189651439,0.46777163904235725,0.7547043010752689,0.6983281390583249,0.3537414965986394,0.8148326510955934,0.5685884691848907,0.7296843519140362
svm,word,True,1.0,1,"(1, 2)",lemma,5.0,,scale,rbf,0.7105793989221586,0.3643724696356275,0.8430396189651439,0.46777163904235725,0.7547043010752689,0.6983281390583249,0.3537414965986394,0.8148326510955934,0.5685884691848907,0.7296843519140362
svm,word,True,0.25,10,"(1, 2)",lemma,1.0,balanced,scale,sigmoid,0.7095912712068168,0.2755344418052256,0.7802885924312551,0.640222686151705,0.6750672043010753,0.6941931006756408,0.34517766497461927,0.7816881258941344,0.6156604901374776,0.6773002014775017
svm,word,True,0.5,10,"(1, 2)",lemma,1.0,balanced,scale,sigmoid,0.7095912712068168,0.2755344418052256,0.7802885924312551,0.640222686151705,0.6750672043010753,0.6941931006756408,0.34517766497461927,0.7816881258941344,0.6156604901374776,0.6773002014775017
svm,word,True,1.0,10,"(1, 2)",lemma,1.0,balanced,scale,sigmoid,0.7095912712068168,0.2755344418052256,0.7802885924312551,0.640222686151705,0.6750672043010753,0.6941931006756408,0.34517766497461927,0.7816881258941344,0.6156604901374776,0.6773002014775017
svm,word,True,0.25,10,"(1, 3)",original,5.0,,scale,sigmoid,0.7095232268782931,0.2794117647058823,0.8422442244224423,0.48634361233480183,0.7486559139784946,0.6464065314114769,0.2533333333333333,0.7948839412600663,0.4714086471408647,0.6897246474143721
svm,word,True,0.5,10,"(1, 3)",original,5.0,,scale,sigmoid,0.7095232268782931,0.2794117647058823,0.8422442244224423,0.48634361233480183,0.7486559139784946,0.6464065314114769,0.2533333333333333,0.7948839412600663,0.4714086471408647,0.6897246474143721
svm,word,True,1.0,10,"(1, 3)",original,5.0,,scale,sigmoid,0.7095232268782931,0.2794117647058823,0.8422442244224423,0.48634361233480183,0.7486559139784946,0.6464065314114769,0.2533333333333333,0.7948839412600663,0.4714086471408647,0.6897246474143721
svm,word,True,0.25,10,"(1, 2)",original,0.1,balanced,scale,rbf,0.7093578593795358,0.41491841491841497,0.7744401966138722,0.6200967221923697,0.7002688172043011,0.7138264950341207,0.3923240938166312,0.7927826332111644,0.6443298969072164,0.7128945601074547
svm,word,True,0.5,10,"(1, 2)",original,0.1,balanced,scale,rbf,0.7093578593795358,0.41491841491841497,0.7744401966138722,0.6200967221923697,0.7002688172043011,0.7138264950341207,0.3923240938166312,0.7927826332111644,0.6443298969072164,0.7128945601074547
svm,word,True,1.0,10,"(1, 2)",original,0.1,balanced,scale,rbf,0.7093578593795358,0.41491841491841497,0.7744401966138722,0.6200967221923697,0.7002688172043011,0.7138264950341207,0.3923240938166312,0.7927826332111644,0.6443298969072164,0.7128945601074547
svm,word,True,0.25,10,"(1, 3)",original,0.1,balanced,scale,rbf,0.7093578593795358,0.41491841491841497,0.7744401966138722,0.6200967221923697,0.7002688172043011,0.7134572970003694,0.3923240938166312,0.7925591882750846,0.6436307374935534,0.712558764271323
svm,word,True,0.5,10,"(1, 3)",original,0.1,balanced,scale,rbf,0.7093578593795358,0.41491841491841497,0.7744401966138722,0.6200967221923697,0.7002688172043011,0.7134572970003694,0.3923240938166312,0.7925591882750846,0.6436307374935534,0.712558764271323
svm,word,True,1.0,10,"(1, 3)",original,0.1,balanced,scale,rbf,0.7093578593795358,0.41491841491841497,0.7744401966138722,0.6200967221923697,0.7002688172043011,0.7134572970003694,0.3923240938166312,0.7925591882750846,0.6436307374935534,0.712558764271323
svm,word,True,0.25,20,"(1, 1)",lemma,0.1,balanced,scale,rbf,0.7092475609087822,0.34979423868312753,0.7818863879957126,0.6170703575547867,0.6985887096774194,0.6960225118683588,0.3577235772357724,0.7879790460435622,0.6075122482308111,0.6967763599731364
svm,word,True,0.5,20,"(1, 1)",lemma,0.1,balanced,scale,rbf,0.7092475609087822,0.34979423868312753,0.7818863879957126,0.6170703575547867,0.6985887096774194,0.6960225118683588,0.3577235772357724,0.7879790460435622,0.6075122482308111,0.6967763599731364
svm,word,True,1.0,20,"(1, 1)",lemma,0.1,balanced,scale,rbf,0.7092475609087822,0.34979423868312753,0.7818863879957126,0.6170703575547867,0.6985887096774194,0.6960225118683588,0.3577235772357724,0.7879790460435622,0.6075122482308111,0.6967763599731364
svm,word,True,0.25,1,"(1, 3)",original,5.0,,scale,rbf,0.7092067675134309,0.34959349593495936,0.8424242424242423,0.46777163904235725,0.7536962365591398,0.7115219770835772,0.375,0.8218712029161603,0.5907612231620039,0.7394224311618536
svm,word,True,0.5,1,"(1, 3)",original,5.0,,scale,rbf,0.7092067675134309,0.34959349593495936,0.8424242424242423,0.46777163904235725,0.7536962365591398,0.7115219770835772,0.375,0.8218712029161603,0.5907612231620039,0.7394224311618536
svm,word,True,1.0,1,"(1, 3)",original,5.0,,scale,rbf,0.7092067675134309,0.34959349593495936,0.8424242424242423,0.46777163904235725,0.7536962365591398,0.7115219770835772,0.375,0.8218712029161603,0.5907612231620039,0.7394224311618536
svm,word,True,0.25,10,"(1, 3)",original,5.0,balanced,scale,rbf,0.7088230089883382,0.29245283018867924,0.814605418138987,0.5487139516757599,0.7200940860215054,0.6886679252678164,0.36174636174636177,0.7900154400411734,0.5814977973568282,0.699798522498321
svm,word,True,0.5,10,"(1, 3)",original,5.0,balanced,scale,rbf,0.7088230089883382,0.29245283018867924,0.814605418138987,0.5487139516757599,0.7200940860215054,0.6886679252678164,0.36174636174636177,0.7900154400411734,0.5814977973568282,0.699798522498321
svm,word,True,1.0,10,"(1, 3)",original,5.0,balanced,scale,rbf,0.7088230089883382,0.29245283018867924,0.814605418138987,0.5487139516757599,0.7200940860215054,0.6886679252678164,0.36174636174636177,0.7900154400411734,0.5814977973568282,0.699798522498321
svm,word,True,0.25,10,"(1, 2)",original,5.0,balanced,scale,rbf,0.7088230089883382,0.29245283018867924,0.814605418138987,0.5487139516757599,0.7200940860215054,0.6878210796481821,0.36174636174636177,0.7896090534979423,0.5797101449275363,0.6991269308260577
svm,word,True,0.5,10,"(1, 2)",original,5.0,balanced,scale,rbf,0.7088230089883382,0.29245283018867924,0.814605418138987,0.5487139516757599,0.7200940860215054,0.6878210796481821,0.36174636174636177,0.7896090534979423,0.5797101449275363,0.6991269308260577
svm,word,True,1.0,10,"(1, 2)",original,5.0,balanced,scale,rbf,0.7088230089883382,0.29245283018867924,0.814605418138987,0.5487139516757599,0.7200940860215054,0.6878210796481821,0.36174636174636177,0.7896090534979423,0.5797101449275363,0.6991269308260577
svm,word,True,0.25,1,"(1, 1)",lemma,5.0,,scale,rbf,0.7087169544271597,0.40624999999999994,0.8437432461638211,0.4490177736202058,0.7540322580645161,0.6766909008167997,0.32982456140350874,0.8051269878946119,0.5267489711934156,0.7142377434519812
svm,word,True,0.5,1,"(1, 1)",lemma,5.0,,scale,rbf,0.7087169544271597,0.40624999999999994,0.8437432461638211,0.4490177736202058,0.7540322580645161,0.6766909008167997,0.32982456140350874,0.8051269878946119,0.5267489711934156,0.7142377434519812
svm,word,True,1.0,1,"(1, 1)",lemma,5.0,,scale,rbf,0.7087169544271597,0.40624999999999994,0.8437432461638211,0.4490177736202058,0.7540322580645161,0.6766909008167997,0.32982456140350874,0.8051269878946119,0.5267489711934156,0.7142377434519812
svm,word,True,0.25,10,"(1, 1)",lemma,5.0,balanced,scale,rbf,0.7086948309462214,0.3069767441860465,0.8155294117647058,0.5424528301886793,0.7204301075268817,0.6767506962890372,0.34639175257731963,0.7859523199179699,0.556687898089172,0.6897246474143721
svm,word,True,0.5,10,"(1, 1)",lemma,5.0,balanced,scale,rbf,0.7086948309462214,0.3069767441860465,0.8155294117647058,0.5424528301886793,0.7204301075268817,0.6767506962890372,0.34639175257731963,0.7859523199179699,0.556687898089172,0.6897246474143721
svm,word,True,1.0,10,"(1, 1)",lemma,5.0,balanced,scale,rbf,0.7086948309462214,0.3069767441860465,0.8155294117647058,0.5424528301886793,0.7204301075268817,0.6767506962890372,0.34639175257731963,0.7859523199179699,0.556687898089172,0.6897246474143721
svm,word,True,0.25,20,"(1, 2)",original,0.1,balanced,scale,rbf,0.7085048833619522,0.368763557483731,0.7792417316482927,0.6162528216704289,0.6989247311827957,0.6925027518382211,0.3541247484909457,0.7804469273743017,0.6109632783395422,0.6914036265950302
svm,word,True,0.25,20,"(1, 3)",original,0.1,balanced,scale,rbf,0.7085048833619522,0.368763557483731,0.7792417316482927,0.6162528216704289,0.6989247311827957,0.6925027518382211,0.3541247484909457,0.7804469273743017,0.6109632783395422,0.6914036265950302
svm,word,True,0.5,20,"(1, 2)",original,0.1,balanced,scale,rbf,0.7085048833619522,0.368763557483731,0.7792417316482927,0.6162528216704289,0.6989247311827957,0.6925027518382211,0.3541247484909457,0.7804469273743017,0.6109632783395422,0.6914036265950302
svm,word,True,0.5,20,"(1, 3)",original,0.1,balanced,scale,rbf,0.7085048833619522,0.368763557483731,0.7792417316482927,0.6162528216704289,0.6989247311827957,0.6925027518382211,0.3541247484909457,0.7804469273743017,0.6109632783395422,0.6914036265950302
svm,word,True,1.0,20,"(1, 2)",original,0.1,balanced,scale,rbf,0.7085048833619522,0.368763557483731,0.7792417316482927,0.6162528216704289,0.6989247311827957,0.6925027518382211,0.3541247484909457,0.7804469273743017,0.6109632783395422,0.6914036265950302
svm,word,True,1.0,20,"(1, 3)",original,0.1,balanced,scale,rbf,0.7085048833619522,0.368763557483731,0.7792417316482927,0.6162528216704289,0.6989247311827957,0.6925027518382211,0.3541247484909457,0.7804469273743017,0.6109632783395422,0.6914036265950302
svm,word,True,0.25,1,"(1, 2)",lemma,5.0,,scale,sigmoid,0.7082666899794862,0.4896551724137931,0.8379741284805964,0.44141689373297005,0.7476478494623656,0.7018695276405574,0.46341463414634143,0.8161782513925889,0.5537024683122083,0.7306917394224312
svm,word,True,0.5,1,"(1, 2)",lemma,5.0,,scale,sigmoid,0.7082666899794862,0.4896551724137931,0.8379741284805964,0.44141689373297005,0.7476478494623656,0.7018695276405574,0.46341463414634143,0.8161782513925889,0.5537024683122083,0.7306917394224312
svm,word,True,1.0,1,"(1, 2)",lemma,5.0,,scale,sigmoid,0.7082666899794862,0.4896551724137931,0.8379741284805964,0.44141689373297005,0.7476478494623656,0.7018695276405574,0.46341463414634143,0.8161782513925889,0.5537024683122083,0.7306917394224312
svm,word,True,0.25,20,"(1, 1)",original,0.1,balanced,scale,rbf,0.7082579053037724,0.3722943722943723,0.7791229486144741,0.6147772137619854,0.6985887096774194,0.691555200989033,0.3555555555555555,0.7801339285714287,0.6084176877996802,0.6907320349227669
svm,word,True,0.5,20,"(1, 1)",original,0.1,balanced,scale,rbf,0.7082579053037724,0.3722943722943723,0.7791229486144741,0.6147772137619854,0.6985887096774194,0.691555200989033,0.3555555555555555,0.7801339285714287,0.6084176877996802,0.6907320349227669
svm,word,True,1.0,20,"(1, 1)",original,0.1,balanced,scale,rbf,0.7082579053037724,0.3722943722943723,0.7791229486144741,0.6147772137619854,0.6985887096774194,0.691555200989033,0.3555555555555555,0.7801339285714287,0.6084176877996802,0.6907320349227669
